"ID","FSM","C1_Eng","C1_Mat","C2_Eng","C2_Mat","C3_Eng","C3_Mat","C1_Btotal","C2_Btotal","C3_Btotal","C1_AGtotal","C2_AGtotal","C3_AGtotal","C1_SCtotal","C2_SCtotal","C3_SCtotal","C1_LTtotal","C2_LTtotal","C3_LTtotal","C1_Ltotal","C2_Ltotal","C3_Ltotal"
8091,1,5,4,5,4,5,6,33,40,36,15,14,15,29,91,37,40,40,18,18,14,12
8092,1,5,6,5,6,5,7,38,37,36,18,18,16,85,29,54,34,37,24,31,13,13
8093,1,4,3,4,3,6,4,33,31,34,17,17,13,73,25,36,40,40,16,17,8,15
8094,1,4,4,4,4,5,5,36,31,38,14,11,13,120,64,77,34,34,25,31,15,10
8095,1,4,5,4,5,4,5,34,31,30,14,16,14,95,110,21,34,37,21,22,11,9
8096,1,5,4,5,4,5,5,31,33,32,19,15,14,67,35,26,40,22,27,15,11,12
8097,1,4,5,4,5,5,6,35,32,37,17,13,16,100,62,56,31,40,31,21,11,10
8098,1,4,4,4,4,5,5,31,29,32,15,13,11,126,64,87,22,37,23,36,15,12
8099,1,5,5,5,5,5,5,32,32,36,16,18,14,104,57,30,37,40,16,17,15,14
8100,1,4,4,4,4,5,5,33,32,31,14,15,15,59,30,68,37,40,18,18,8,8
8101,1,4,4,4,4,5,5,35,31,36,14,14,16,44,63,59,31,28,22,18,11,9
8102,1,3,4,3,4,4,4,31,31,32,12,11,17,58,53,30,40,40,13,16,14,10
8103,1,4,2,4,2,5,4,34,36,35,17,17,18,35,62,40,40,37,13,20,11,8
8104,1,4,5,4,5,6,5,35,32,33,17,17,14,34,34,40,40,40,22,25,12,10
8105,1,4,4,4,4,6,4,33,30,35,15,12,12,56,123,78,34,40,18,21,8,15
8106,1,3,1,3,1,3,3,30,36,27,8,16,14,79,69,23,34,37,19,36,11,11
8107,1,5,4,5,4,5,4,36,34,38,17,15,20,91,87,89,37,40,12,30,18,25
8108,1,4,4,4,4,4,5,32,32,30,14,12,12,60,51,35,40,40,22,17,13,14
8109,1,4,5,4,5,5,5,36,35,33,20,17,19,60,56,27,40,34,28,19,10,8
8110,1,5,5,5,5,7,5,35,35,32,13,15,16,128,61,31,28,16,23,45,10,10
8111,1,3,5,3,5,4,5,35,33,32,11,12,13,89,59,68,40,37,19,29,10,10
8112,1,4,4,4,4,5,5,34,34,38,12,15,13,100,87,50,25,22,24,30,16,13
8113,1,4,5,4,5,6,6,31,31,32,14,13,11,47,33,27,40,40,24,20,12,13
8114,1,5,5,5,5,6,6,32,32,31,15,14,14,52,52,34,34,40,12,22,7,8
8115,1,5,5,5,5,5,6,35,32,40,13,11,11,108,87,62,28,40,17,41,17,23
8116,1,4,5,4,5,5,6,31,30,34,17,16,14,54,80,37,37,34,21,15,10,8
8117,1,5,5,5,5,6,6,27,36,31,14,14,13,28,28,20,40,40,11,19,7,7
8118,1,4,4,4,4,5,5,32,32,35,15,11,12,104,36,35,40,37,15,19,15,15
8119,1,3,4,3,4,4,4,33,35,35,10,14,12,52,62,35,34,31,23,34,12,15
8120,1,4,4,4,4,5,6,35,43,40,6,7,8,115,20,31,31,13,27,49,11,15
8121,2,3,4,3,4,3,5,40,44,35,14,18,16,94,53,34,13,25,25,26,9,10
8122,2,4,5,4,5,4,6,38,45,36,18,19,18,51,56,38,34,34,17,32,8,15
8123,2,4,5,4,5,5,5,32,31,32,19,18,17,63,63,59,34,40,17,19,11,13
8124,1,5,6,5,6,6,6,31,31,34,15,19,20,74,35,51,31,34,17,18,11,10
8125,1,5,6,5,6,7,8,38,38,48,14,17,17,105,118,139,31,37,21,31,15,15
8126,2,3,4,3,4,4,5,32,32,32,12,16,19,75,77,53,31,37,11,22,10,12
8127,1,5,5,5,5,5,5,30,35,38,8,15,16,100,53,27,37,40,15,32,11,11
8128,1,4,4,4,4,5,6,36,34,28,8,11,12,139,27,52,37,37,18,35,18,11
8129,1,4,5,4,5,5,6,38,37,35,5,17,15,101,138,39,34,37,21,20,11,8
8130,1,4,4,4,4,4,4,41,22,40,7,9,12,79,46,50,31,37,21,42,13,18
8131,1,4,4,4,4,4,5,31,39,29,13,11,11,36,20,28,40,31,21,47,11,7
8132,1,3,4,3,4,4,3,30,26,34,16,12,16,80,20,34,40,40,21,21,20,8
8133,1,5,4,5,4,4,5,32,38,34,17,19,19,64,45,28,37,40,10,20,10,11
8134,1,3,4,3,4,4,4,34,35,32,16,20,17,78,31,31,37,31,18,21,9,7
8135,1,5,4,5,4,6,6,33,34,38,17,19,20,61,57,50,40,40,14,18,16,18
8136,1,4,4,4,4,4,6,30,28,33,13,13,20,42,21,24,40,40,10,21,13,7
8137,1,3,3,3,3,4,3,32,30,30,15,17,16,40,37,23,40,28,21,31,21,10
8138,2,5,5,5,5,5,5,45,26,37,13,15,14,87,36,51,37,31,25,39,11,21
8139,2,3,2,3,2,4,2,31,29,28,13,17,15,111,124,43,28,28,26,39,23,20
8140,1,4,4,4,4,4,5,30,37,36,15,17,14,70,101,53,34,31,22,21,11,9
9001,1,4,5,4,5,5,6,30,38,34,16,16,18,61,31,51,34,40,14,18,9,9
9002,2,5,4,5,4,5,5,37,31,36,17,12,14,98,77,105,25,40,22,51,12,18
9003,1,5,5,5,5,6,6,37,39,38,11,10,14,86,81,41,31,37,19,19,9,7
9004,1,4,5,4,5,5,5,32,38,37,18,19,12,110,95,67,37,37,29,49,13,14
9005,1,4,4,4,4,5,4,35,32,34,19,18,16,126,108,29,37,37,21,30,10,9
9006,1,4,4,4,4,5,5,46,41,34,17,15,17,77,91,69,19,40,17,49,13,17
9007,1,5,5,5,5,6,6,34,34,39,20,19,19,45,42,27,40,40,15,23,9,10
9008,1,5,4,5,4,5,5,39,39,35,14,14,13,90,145,94,37,40,18,23,25,15
9009,1,5,5,5,5,6,6,32,35,32,17,17,15,46,85,28,34,37,22,17,15,7
9010,1,4,4,4,4,5,5,32,32,32,16,19,18,72,42,20,40,40,21,20,8,8
9011,1,4,5,4,5,5,6,32,33,33,17,17,15,27,53,34,40,40,13,19,8,7
9012,1,5,5,5,5,6,6,29,33,33,13,20,16,47,20,29,40,40,10,20,7,7
9013,1,5,5,5,5,5,6,35,35,34,16,16,14,100,48,63,34,40,21,25,9,10
9014,1,5,4,5,4,5,5,32,31,35,18,20,18,76,36,25,31,40,14,21,7,10
9015,2,5,6,5,6,6,6,42,34,39,16,16,15,65,62,52,31,31,22,27,19,12
9016,1,5,5,5,5,5,6,32,33,29,18,14,16,38,36,23,40,40,15,21,8,9
9017,1,4,5,4,5,5,5,40,33,36,20,20,20,71,40,59,31,40,14,34,7,7
9018,1,4,4,4,4,5,5,31,35,35,18,18,18,28,30,23,40,40,14,18,8,7
9019,1,5,4,5,4,5,5,29,32,31,12,9,16,60,79,51,25,25,18,19,13,13
9020,1,5,5,5,5,6,6,31,35,29,17,13,9,50,82,71,37,40,27,16,10,8
9021,1,4,3,4,3,4,4,32,46,40,11,15,20,108,200,138,22,37,20,38,19,32
9022,1,4,4,4,4,4,4,41,33,38,17,16,15,49,66,33,31,31,32,28,9,10
9023,1,4,4,4,4,4,4,33,27,28,10,17,10,51,21,22,34,40,19,22,7,7
9024,1,5,5,5,5,6,6,30,33,34,13,16,13,66,46,52,34,40,20,22,8,10
9025,2,4,4,4,4,5,5,42,33,31,16,15,16,79,58,40,28,40,19,31,11,11
9026,1,4,4,4,4,4,4,38,34,38,10,14,11,134,110,99,31,25,15,40,16,18
9027,1,5,5,5,5,5,6,31,34,29,15,15,15,100,49,53,34,40,12,23,21,11
9028,1,5,4,5,4,6,5,32,38,37,13,14,14,104,86,45,37,37,21,16,23,17
9029,1,5,6,5,6,5,6,32,35,37,17,14,16,55,67,40,40,40,16,23,11,14
9030,1,4,6,4,6,5,6,32,43,32,8,15,15,73,38,28,34,31,22,29,14,9
9031,1,4,5,4,5,5,5,34,37,36,14,16,13,54,40,20,40,40,23,19,16,15
9032,1,5,5,5,5,5,5,33,33,31,15,14,13,49,63,46,40,28,29,19,14,11
9033,1,5,4,5,4,5,6,33,37,35,18,14,16,94,40,31,37,37,17,18,8,9
9034,1,5,5,5,5,6,6,32,42,43,16,15,12,69,158,91,40,28,21,26,22,31
9035,1,4,5,4,5,5,5,42,42,36,12,15,14,116,130,60,40,40,12,29,9,20
9036,1,4,5,4,5,5,6,34,35,30,10,15,10,101,65,56,40,28,24,23,10,12
9037,1,5,4,5,4,5,5,31,34,31,15,15,14,59,55,26,40,40,18,16,9,9
9038,1,5,4,5,4,6,5,32,34,33,16,18,15,45,59,21,40,40,12,17,8,7
9039,1,5,5,5,5,5,5,31,34,36,18,17,14,44,35,20,40,40,20,16,7,9
9040,1,4,4,4,4,5,5,39,40,36,16,16,13,72,122,101,34,40,23,23,14,17
9041,1,5,5,5,5,5,6,32,38,36,16,14,16,111,129,27,40,22,24,24,15,9
9042,1,3,4,3,4,4,4,31,34,37,17,17,14,137,62,68,37,37,25,25,15,11
9043,1,5,5,5,5,7,6,38,36,37,14,13,10,60,39,64,40,31,19,32,10,11
9044,1,4,4,4,4,4,4,38,33,31,18,13,17,33,39,25,10,40,18,50,7,10
9045,1,4,4,4,4,4,5,41,37,35,16,16,18,72,121,44,31,25,18,19,10,8
9046,1,4,5,4,5,5,6,35,36,35,15,17,19,92,74,51,40,34,19,34,21,17
9047,1,4,4,4,4,4,5,41,36,34,14,18,15,91,102,32,31,34,18,46,10,9
9048,1,5,5,5,5,6,6,30,34,38,20,19,17,55,82,44,40,40,14,20,19,14
9049,1,5,4,5,4,5,5,39,35,31,18,18,15,75,70,56,37,28,23,53,7,12
9050,1,4,4,4,4,5,5,35,33,31,19,20,15,104,80,60,37,13,30,18,14,9
9051,1,4,4,4,4,5,4,40,31,35,14,19,16,85,91,47,13,40,21,66,10,26
9052,1,4,5,4,5,5,5,34,33,32,18,20,19,77,21,20,40,40,13,17,7,7
9053,1,4,5,4,5,5,6,36,37,40,13,16,16,99,53,48,28,37,23,43,14,13
9054,1,5,5,5,5,6,6,31,33,32,18,18,13,35,28,31,40,40,22,16,8,9
9055,1,4,4,4,4,4,5,31,32,21,10,19,14,61,59,53,40,28,29,26,13,13
9056,1,4,4,4,4,4,5,37,33,33,14,16,11,97,98,85,31,34,23,26,13,14
9057,1,5,4,5,4,5,5,38,31,36,17,17,16,78,66,34,37,31,24,63,9,9
9058,1,5,6,5,6,6,6,34,32,31,11,11,11,88,50,64,31,40,19,24,12,16
9059,1,5,4,5,4,5,5,32,34,32,18,17,15,122,106,30,40,34,18,51,7,7
9060,1,4,4,4,4,5,5,37,35,34,12,16,16,72,98,29,34,25,13,27,16,7
9061,1,6,5,6,5,7,6,33,34,33,20,20,20,59,51,38,37,40,14,18,14,11
9062,1,5,5,5,5,5,6,33,34,38,14,12,12,85,75,49,37,34,21,38,10,13
9063,1,4,4,4,4,5,5,32,34,37,16,16,15,106,99,55,40,37,20,33,23,14
9064,1,5,4,5,4,5,5,30,35,35,12,17,19,52,74,45,31,40,12,37,12,23
9065,1,4,5,4,5,5,5,34,34,33,12,19,17,99,47,22,34,40,24,21,11,9
9066,1,4,4,4,4,5,4,30,33,31,18,16,14,69,60,62,31,37,20,24,11,10
9067,1,4,4,4,4,5,5,39,40,40,10,15,11,136,83,53,31,40,14,41,12,14
9068,1,5,4,5,4,5,5,29,33,34,11,17,17,36,64,39,40,40,11,21,7,7
9069,1,5,5,5,5,5,6,35,37,39,18,18,14,41,74,89,40,40,21,23,13,13
9070,1,4,5,4,5,5,5,32,34,30,13,11,17,93,111,38,37,34,20,29,15,8
9071,1,4,4,4,4,5,5,36,27,34,16,14,14,94,49,39,28,31,19,41,13,14
9072,1,5,5,5,5,5,6,30,32,29,18,20,16,51,77,55,40,40,18,16,7,7
9073,1,3,4,3,4,4,4,34,33,29,8,11,15,137,132,46,37,31,13,33,13,11
9074,1,5,5,5,5,6,6,35,32,35,11,14,16,105,124,44,25,37,23,56,12,11
9075,1,5,5,5,5,6,5,34,37,35,20,16,18,78,88,50,40,40,17,16,9,7
9076,1,5,5,5,5,6,6,30,29,32,19,15,19,47,34,21,40,40,20,18,11,11
9077,1,4,4,4,4,5,5,38,31,29,14,15,14,58,87,50,13,37,20,28,9,11
9078,1,6,6,6,6,6,6,31,44,41,16,17,17,37,67,100,40,37,23,18,10,8
9079,1,5,6,5,6,6,6,35,32,36,12,16,17,58,70,52,37,31,22,25,15,9
9080,1,4,4,4,4,4,5,32,28,27,11,18,19,68,31,47,40,40,18,18,11,12
9081,1,4,4,4,4,5,5,33,34,32,16,18,19,72,77,50,31,37,11,31,7,8
9082,1,4,5,4,5,5,5,35,39,34,20,20,20,71,115,42,31,31,26,22,14,15
9083,1,5,5,5,5,5,5,36,31,33,11,15,13,70,83,40,37,34,16,34,16,14
9084,1,5,5,5,5,5,5,33,33,31,15,11,11,42,94,41,40,34,24,22,13,9
9085,1,5,5,5,5,5,6,41,33,39,19,20,17,62,32,47,13,40,18,29,8,12
9086,2,5,5,5,5,6,6,34,32,34,14,15,13,76,74,59,40,34,18,31,14,14
9087,1,4,4,4,4,5,5,33,37,33,17,16,18,86,32,66,37,40,25,25,18,8
9088,1,5,5,5,5,6,6,35,36,34,15,15,15,56,125,67,40,28,18,22,11,12
9089,1,4,4,4,4,5,5,37,33,45,17,16,20,51,51,30,25,40,10,22,9,7
9090,1,4,4,4,4,5,5,32,36,33,15,16,16,84,83,30,37,34,21,15,10,10
9091,1,5,5,5,5,5,6,40,39,35,14,15,8,78,106,150,37,37,21,28,9,14
9092,1,5,5,5,5,5,5,34,36,33,19,17,18,55,51,66,37,40,14,22,8,11
9093,1,4,4,4,4,4,5,32,35,32,14,16,14,54,51,47,40,40,21,16,16,10
9094,2,5,4,5,4,5,5,40,43,39,14,11,8,127,139,97,25,10,30,23,9,9
9095,1,5,5,5,5,6,7,34,30,30,15,10,13,64,48,64,37,34,22,32,10,16
9096,1,5,5,5,5,6,5,30,31,33,17,18,20,48,30,35,37,40,16,18,8,9
9097,1,5,4,5,4,5,5,33,31,30,14,14,13,47,27,49,37,37,25,41,20,23
9098,1,4,4,4,4,5,5,32,33,34,14,12,11,71,71,50,19,40,18,43,16,10
9099,1,5,5,5,5,5,6,36,31,33,17,13,15,93,69,71,40,22,23,26,14,15
9100,1,4,4,4,4,5,5,28,29,32,17,20,20,43,23,24,40,34,12,24,7,7
9101,1,4,4,4,4,5,5,31,34,33,16,20,19,28,33,31,37,40,25,19,8,14
9102,1,5,5,5,5,5,5,35,34,35,15,13,13,47,56,41,31,31,20,21,9,10
9103,1,5,5,5,5,6,5,36,34,33,11,14,18,90,102,89,31,37,19,26,11,11
9104,1,5,5,5,5,5,6,30,32,27,14,16,15,53,37,35,40,40,20,21,12,14
9105,1,3,4,3,4,4,5,31,31,34,11,17,16,70,93,101,37,37,16,38,13,8
9106,1,5,4,5,4,6,5,36,35,38,15,16,20,116,144,87,40,37,13,31,14,14
9107,1,4,4,4,4,5,5,27,30,32,19,15,16,37,35,36,40,28,22,23,15,9
9108,1,5,5,5,5,6,6,33,32,35,14,11,13,37,47,41,31,31,20,19,14,11
9109,1,4,5,4,5,4,5,31,31,32,16,15,15,50,53,40,37,40,16,28,13,12
9110,1,5,5,5,5,6,6,29,33,31,17,13,13,58,58,38,40,40,23,23,10,8
9111,1,4,4,4,4,5,5,35,30,34,19,16,18,122,46,78,28,37,15,39,11,7
9112,1,4,5,4,5,5,5,36,35,36,16,15,17,71,75,84,28,37,26,24,7,11
9113,1,5,4,5,4,6,5,28,31,30,13,13,13,70,45,80,40,28,19,24,9,11
9114,1,4,4,4,4,3,4,37,32,31,13,16,13,82,83,41,25,37,13,19,19,10
9115,1,5,5,5,5,5,6,41,44,41,14,14,10,113,106,64,37,16,27,22,14,13
9116,1,5,4,5,4,5,5,38,34,42,12,13,11,86,90,92,25,37,26,45,14,19
9117,1,5,5,5,5,6,5,31,32,34,16,17,16,61,34,29,37,40,20,41,7,8
9118,1,5,4,5,4,6,5,32,34,32,16,18,16,38,41,34,37,40,15,18,9,9
9119,1,5,5,5,5,5,6,36,43,39,17,19,14,60,57,52,37,28,26,21,9,17
9120,1,4,5,4,5,5,5,34,33,41,14,15,16,127,72,28,13,25,27,27,14,15
9121,1,5,4,5,4,5,6,47,48,38,16,17,15,107,117,99,25,40,17,55,14,17
9122,1,4,4,4,4,5,5,33,34,33,17,19,15,45,63,28,40,40,17,16,8,7
9123,2,4,5,4,5,5,5,35,36,38,12,16,9,68,105,54,34,28,29,50,20,12
9124,1,4,4,4,4,4,5,37,35,38,9,18,13,55,50,24,31,40,12,24,9,7
9125,1,5,5,5,5,6,6,32,32,33,14,10,11,34,21,20,40,40,28,24,13,14
9126,1,5,5,5,5,5,5,38,38,36,16,18,12,79,60,36,34,37,21,16,12,9
9127,1,4,5,4,5,5,6,34,40,34,18,16,12,103,51,65,37,40,20,25,11,14
9128,2,5,5,5,5,6,6,31,34,34,20,14,17,28,50,31,40,40,21,15,8,9
9129,1,5,4,5,4,5,5,37,44,35,14,15,15,74,109,116,40,40,18,22,15,18
9130,2,4,5,4,5,5,6,35,35,36,20,18,17,57,42,27,37,40,17,18,7,7
9131,1,4,5,4,5,5,5,33,39,40,12,19,18,85,57,70,37,28,18,24,8,8
9132,1,4,5,4,5,6,6,29,31,33,9,11,11,53,65,43,40,40,21,27,13,8
9133,1,5,4,5,4,5,5,32,36,33,16,18,15,67,37,47,34,37,14,25,13,8
9134,1,4,4,4,4,5,5,31,34,31,17,15,16,46,43,33,37,40,17,16,10,8
9135,1,5,5,5,5,5,6,38,35,34,18,18,16,99,79,67,40,34,15,27,16,12
9136,1,3,3,3,3,3,4,35,35,33,14,17,12,97,88,21,40,40,20,19,11,7
9137,1,5,6,5,6,6,6,34,35,32,16,18,17,78,47,34,40,40,15,25,11,10
9138,1,5,5,5,5,6,6,32,33,34,19,16,16,63,40,36,40,40,16,16,16,16
9139,1,5,5,5,5,5,6,42,40,43,13,16,17,40,83,55,31,34,20,24,15,19
9140,1,4,4,4,4,5,5,29,33,31,11,15,16,70,69,30,31,40,12,22,13,9
9141,1,5,5,5,5,5,5,40,37,34,16,18,17,117,44,46,40,34,20,36,9,8
9142,1,4,4,4,4,4,5,33,28,31,16,15,20,89,49,20,40,37,13,22,11,11
9143,1,4,4,4,4,4,4,32,37,33,13,15,17,70,95,55,31,37,16,21,16,13
9144,1,4,4,4,4,5,5,36,36,33,16,16,19,57,136,31,40,40,20,20,11,15
9145,1,4,2,4,2,4,4,33,31,32,18,14,18,69,40,30,31,40,15,26,10,13
9146,1,5,5,5,5,5,5,39,36,33,11,14,9,78,20,34,37,28,27,24,11,9
9147,1,5,4,5,4,6,4,30,31,32,18,20,17,102,26,26,31,40,14,18,7,8
9148,1,3,3,3,3,4,4,36,42,29,12,16,14,137,131,48,34,19,21,40,17,15
9149,1,5,5,5,5,5,5,29,32,34,11,16,17,65,73,54,37,34,26,25,16,18
9150,1,5,5,5,5,5,6,31,31,36,14,18,15,78,46,32,37,40,25,21,13,8
9151,1,5,5,5,5,4,5,38,40,38,10,18,10,102,119,56,34,37,30,21,9,15
9152,1,5,6,5,6,6,6,32,33,33,16,15,13,71,54,42,34,40,18,26,10,9
9153,1,3,3,3,3,3,3,37,34,32,12,14,15,98,63,55,25,31,27,26,14,12
9154,1,5,5,5,5,6,6,31,31,29,13,14,14,118,67,34,40,34,20,20,9,7
9155,1,5,5,5,5,6,6,30,31,33,15,15,17,47,39,49,40,34,20,21,14,12
9156,1,4,5,4,5,5,6,32,33,36,14,15,12,102,70,42,31,40,18,32,12,8
9157,1,4,4,4,4,5,5,36,34,38,11,14,13,85,104,46,37,40,18,32,12,9
9158,1,5,5,5,5,6,6,32,34,34,13,15,18,87,62,52,40,40,11,19,10,7
9159,1,4,4,4,4,5,5,37,37,31,15,13,13,61,28,23,40,40,21,21,8,10
9160,1,3,4,3,4,4,4,40,43,39,11,17,15,138,105,47,34,28,18,35,15,14
9161,1,4,3,4,3,4,4,32,34,29,12,17,12,101,65,39,34,40,18,39,14,10
9162,1,5,5,5,5,5,5,37,29,37,19,20,16,75,43,50,40,34,28,27,13,11
9163,1,4,3,4,3,5,5,29,34,33,16,14,19,79,27,35,34,40,20,25,11,9
9164,1,4,4,4,4,5,5,36,33,31,18,16,18,68,71,33,37,37,14,30,9,7
9165,1,4,5,4,5,5,5,35,34,34,17,12,15,42,41,34,40,40,19,28,10,12
9166,1,5,4,5,4,5,4,37,32,32,14,12,14,61,42,40,40,37,18,26,12,12
9167,1,4,4,4,4,6,5,39,36,36,11,16,15,123,113,51,31,34,22,49,17,11
9168,1,4,5,4,5,5,5,36,35,31,15,20,18,66,37,52,34,34,22,50,11,8
9169,1,5,4,5,4,5,5,37,37,42,14,14,10,132,142,142,34,34,28,50,21,12
9170,1,4,4,4,4,5,4,35,41,45,11,11,11,97,80,97,31,28,26,21,16,17
9171,1,5,5,5,5,6,6,32,32,35,17,16,15,54,43,40,31,37,21,20,9,12
9172,1,3,4,3,4,4,5,40,40,31,12,13,11,62,61,56,28,34,28,35,23,15
9173,1,4,3,4,3,4,4,37,39,34,15,16,17,60,31,30,28,37,22,24,14,9
9174,1,4,4,4,4,4,5,41,35,34,12,16,17,127,61,63,31,40,14,56,15,19
9175,1,4,5,4,5,5,6,29,42,37,15,14,11,72,91,47,40,34,20,26,23,18
9176,1,5,5,5,5,5,5,34,34,35,15,15,16,45,46,22,31,40,22,17,7,11
9177,1,4,5,4,5,5,5,34,34,34,13,16,19,64,130,65,34,37,22,27,24,8
9178,1,5,5,5,5,5,6,30,32,32,16,9,12,112,83,131,34,28,22,42,16,19
9179,1,5,5,5,5,5,6,38,36,35,18,16,15,71,86,91,25,34,18,54,12,27
9180,1,5,5,5,5,5,5,32,34,37,15,12,14,82,49,32,10,40,17,47,8,11
9181,1,5,5,5,5,5,6,33,34,31,13,15,14,42,35,26,40,37,22,25,10,11
9182,1,5,5,5,5,6,5,34,37,29,15,15,12,42,66,35,40,40,20,15,8,8
9183,1,4,5,4,5,5,6,34,37,36,17,18,19,86,90,43,40,40,17,22,17,8
9184,1,3,4,3,4,4,5,34,31,30,16,17,16,75,60,32,34,37,21,19,8,12
9185,1,4,4,4,4,5,5,35,34,37,14,16,20,47,33,36,34,40,13,17,11,8
9186,1,5,4,5,4,5,4,35,36,30,18,15,16,48,46,25,31,37,18,24,8,7
9187,1,4,4,4,4,4,5,33,33,33,14,18,16,96,104,82,31,37,28,35,10,15
9188,1,4,3,4,3,4,4,37,40,34,17,20,16,59,122,30,34,25,31,50,20,16
9189,1,5,5,5,5,6,6,32,33,34,20,20,20,67,53,65,40,40,11,15,7,7
9190,1,4,5,4,5,5,6,35,32,34,14,14,9,43,91,36,40,34,21,19,13,8
9191,1,4,4,4,4,5,5,30,34,39,18,18,16,114,137,34,19,37,22,32,10,27
9192,1,4,4,4,4,5,5,40,38,35,11,15,15,126,157,121,25,28,24,30,14,17
9193,1,5,5,5,5,5,6,35,39,37,20,18,20,36,106,32,40,40,11,24,16,10
9194,1,4,5,4,5,5,6,36,31,33,12,20,19,83,58,31,28,40,14,21,9,12
9195,1,4,5,4,5,5,5,36,40,38,15,15,16,61,64,50,40,40,17,26,17,18
9196,1,4,5,4,5,5,6,37,35,40,11,14,15,156,92,67,34,34,25,43,7,22
9197,1,5,5,5,5,6,5,32,38,37,17,17,14,62,42,51,40,37,22,20,8,14
9198,1,5,5,5,5,5,4,32,35,34,13,9,9,37,33,31,40,40,23,23,8,7
9199,1,4,4,4,4,5,5,33,36,34,20,18,18,119,126,72,40,28,19,16,9,7
9200,1,5,5,5,5,6,6,32,39,35,17,16,14,106,114,55,40,40,15,22,10,8
9201,1,5,5,5,5,6,4,31,33,29,15,15,12,38,82,31,31,40,17,23,14,14
9202,1,5,5,5,5,5,5,36,33,34,17,16,16,75,89,33,34,40,19,20,12,10
9203,1,4,4,4,4,4,5,35,34,32,17,19,17,88,83,29,37,34,17,15,11,13
9204,1,5,5,5,5,6,6,34,34,34,16,17,16,87,97,59,25,37,24,21,12,8
9205,1,4,4,4,4,4,5,32,36,39,15,13,15,81,72,34,40,40,33,33,16,14
9206,1,4,4,4,4,5,5,43,46,33,20,16,10,71,109,57,34,40,23,28,11,11
9207,1,5,6,5,6,6,6,33,36,37,15,20,19,65,132,89,34,37,14,18,8,7
9208,1,5,6,5,6,6,6,31,28,30,8,8,12,58,57,76,37,34,21,32,17,14
9209,1,4,4,4,4,5,5,31,29,34,12,14,16,64,28,29,40,40,20,21,10,7
9210,1,5,5,5,5,6,6,30,30,33,10,14,14,47,57,32,40,40,18,20,9,9
9211,1,5,5,5,5,6,6,31,32,32,8,13,12,56,27,24,34,40,15,18,9,10
9212,1,5,5,5,5,6,6,31,30,30,17,17,15,50,44,40,40,40,26,19,9,7
9213,1,5,4,5,4,5,6,33,31,31,18,15,15,27,63,31,34,40,20,30,13,18
9214,2,4,4,4,4,5,6,31,43,35,11,14,11,65,102,35,28,40,17,36,23,18
9215,1,5,5,5,5,6,6,32,33,33,18,16,18,55,28,24,40,37,13,21,13,7
9216,1,5,4,5,4,6,5,38,36,33,19,19,15,101,125,94,31,25,18,17,12,10
9217,1,5,5,5,5,5,5,34,28,35,14,16,19,89,61,35,37,25,16,29,13,10
9218,1,5,5,5,5,6,6,33,42,39,18,20,20,47,172,44,40,31,31,16,12,11
9219,1,5,4,5,4,5,6,37,40,38,16,18,16,79,98,102,40,28,28,18,18,17
9220,1,3,3,3,3,3,3,37,38,22,9,20,18,75,173,46,37,28,16,33,26,9
9221,1,5,6,5,6,5,6,33,34,36,17,18,17,114,39,38,40,40,21,17,8,9
9222,1,3,4,3,4,4,5,35,35,26,13,12,9,56,57,41,40,37,25,27,12,11
9223,1,5,5,5,5,5,5,36,28,31,15,14,13,55,48,29,37,31,17,23,11,10
9224,1,4,5,4,5,5,6,32,29,37,14,14,16,113,132,103,22,34,19,31,19,16
9225,1,4,4,4,4,5,5,43,34,35,13,16,18,71,42,41,10,34,24,38,10,8
9226,1,5,5,5,5,5,6,30,31,37,17,15,14,67,59,43,37,37,25,17,12,10
9227,1,4,4,4,4,5,5,33,34,33,16,20,19,43,29,23,40,40,10,24,11,7
9228,1,5,5,5,5,5,6,27,30,28,14,16,15,39,46,21,37,40,20,26,11,9
9229,1,4,4,4,4,4,4,33,38,36,12,18,15,53,20,37,40,40,15,20,11,14
9230,1,4,5,4,5,5,6,32,32,33,14,15,20,44,54,38,40,40,11,17,7,7
9231,1,3,4,3,4,4,5,39,46,38,18,10,10,37,99,27,34,28,24,44,28,26
9232,1,5,4,5,4,5,5,31,31,33,20,20,20,38,24,28,40,40,20,20,14,9
9233,1,6,4,6,4,7,5,27,30,30,12,9,14,65,62,37,19,37,25,28,18,12
9234,1,4,4,4,4,5,5,45,44,42,18,17,17,117,102,89,40,13,26,66,14,10
9235,1,5,5,5,5,5,6,33,33,33,16,17,16,46,30,24,40,40,12,15,7,7
9236,1,4,4,4,4,4,4,31,35,33,13,18,20,65,39,26,37,40,12,15,7,7
9237,1,5,5,5,5,6,6,29,30,32,13,14,14,107,89,37,40,40,14,27,8,7
9238,1,4,4,4,4,5,5,36,35,36,9,16,15,100,57,40,37,37,17,23,13,18
9239,1,4,5,4,5,5,5,39,38,40,16,14,16,63,44,30,37,37,13,23,8,7
9240,2,4,4,4,4,4,5,33,36,33,16,16,14,118,156,87,31,34,23,50,7,7
9241,2,3,3,3,3,3,3,40,34,34,16,15,17,74,49,40,34,37,19,27,14,9
9242,1,5,5,5,5,5,5,41,29,33,13,18,16,81,54,22,37,31,25,22,14,9
9243,1,5,4,5,4,5,4,27,35,39,9,16,19,71,86,35,37,34,20,23,18,13
