"ID","Time","FSM","Eng","Mat","Btotal","AGtotal","SCtotal","LTtotal","Ltotal"
2189,2,1,0,0,29,12,24,0,9
2189,3,1,7,7,31,11,36,26,8
2190,1,2,4,4,0,0,0,0,0
2190,2,2,0,0,0,0,0,0,11
2190,3,2,4,6,0,12,55,0,15
2191,1,0,0,0,0,0,0,0,0
2191,2,0,0,0,0,0,0,0,0
2191,3,0,6,7,31,16,24,21,14
2192,1,1,4,5,29,16,0,0,28
2192,2,1,0,0,0,14,99,0,16
2192,3,1,6,7,33,15,0,25,8
2193,1,1,5,5,31,19,0,0,15
2193,2,1,0,0,35,16,60,0,9
2193,3,1,7,7,32,15,45,24,13
2194,1,1,4,4,0,0,0,0,0
2194,2,1,0,0,19,4,162,0,21
2194,3,1,5,4,40,15,77,25,22
2195,1,2,5,5,0,0,0,0,0
2195,2,2,0,0,37,17,42,0,12
2195,3,2,7,7,34,19,41,17,8
2197,1,1,5,5,0,0,0,0,0
2197,2,1,0,0,0,14,95,0,15
2197,3,1,7,6,36,0,74,26,14
2199,1,1,4,5,0,0,0,0,0
2199,2,1,0,0,0,14,78,0,14
2199,3,1,5,7,36,17,124,16,0
2201,1,1,5,4,32,18,63,0,18
2201,2,1,0,0,33,15,80,0,8
2201,3,1,7,7,33,12,29,0,10
2202,1,1,4,5,0,0,0,0,0
2202,2,1,0,0,35,18,30,0,7
2202,3,1,6,7,33,16,53,0,8
2203,1,1,3,3,40,15,83,0,21
2203,2,1,0,0,37,15,0,0,11
2203,3,1,5,4,0,16,23,13,11
2204,1,1,4,4,0,0,0,0,0
2204,2,1,0,0,38,18,63,0,9
2204,3,1,6,6,36,16,125,0,7
2206,1,1,4,4,31,16,48,0,26
2206,2,1,0,0,0,0,0,0,0
2206,3,1,6,6,36,12,126,18,9
2208,1,1,5,4,0,0,0,0,0
2208,2,1,0,0,0,11,58,0,17
2208,3,1,0,0,0,0,0,0,0
2209,1,2,4,5,34,15,71,0,21
2209,2,2,0,0,37,15,111,0,10
2209,3,2,5,6,36,12,0,29,11
2211,1,1,5,5,0,0,0,0,0
2211,2,1,0,0,0,13,97,0,14
2211,3,1,6,6,28,12,39,25,17
2212,1,2,4,4,0,0,0,0,0
2212,2,2,0,0,41,6,0,0,27
2212,3,2,5,6,39,16,76,11,21
2213,1,0,0,0,0,0,0,0,0
2213,2,0,0,0,0,0,0,0,0
2213,3,0,6,5,38,16,22,0,12
2214,1,1,4,4,0,0,0,0,0
2214,2,1,0,0,33,14,94,0,10
2214,3,1,6,6,37,15,22,36,12
2215,1,2,4,4,0,0,0,0,0
2215,2,2,0,0,42,16,97,0,26
2215,3,2,5,6,0,0,0,0,0
2216,1,1,1,1,0,0,0,0,0
2216,2,1,0,0,44,12,99,0,12
2216,3,1,4,4,33,19,146,28,15
2217,1,1,5,4,0,0,0,0,0
2217,2,1,0,0,0,20,117,0,11
2217,3,1,5,6,0,0,0,0,0
2218,1,1,5,5,0,0,0,0,0
2218,2,1,0,0,32,13,52,0,13
2218,3,1,6,7,31,15,49,22,10
2219,1,2,4,3,0,0,0,0,0
2219,2,2,0,0,0,14,92,0,16
2219,3,2,6,4,0,15,40,0,0
2220,1,1,4,4,0,0,0,0,0
2220,2,1,0,0,0,0,0,0,0
2220,3,1,0,0,0,0,0,0,0
2222,1,2,4,4,0,0,0,0,0
2222,2,2,0,0,32,0,60,0,0
2222,3,2,6,6,45,12,102,26,9
2223,1,1,5,5,0,0,0,0,0
2223,2,1,0,0,43,15,78,0,17
2223,3,1,6,8,0,14,132,22,12
2224,1,1,4,3,0,0,0,0,0
2224,2,1,0,0,0,0,0,0,12
2224,3,1,5,5,0,18,114,20,0
2225,1,2,0,0,0,0,0,0,0
2225,2,2,0,0,0,4,30,0,19
2225,3,2,4,4,0,0,0,0,0
2226,1,1,0,0,0,0,0,0,0
2226,2,1,0,0,0,0,0,0,0
2226,3,1,5,4,0,0,0,0,0
2227,1,2,2,3,0,0,0,0,0
2227,2,2,0,0,57,4,168,0,15
2227,3,2,3,3,0,10,119,25,0
2228,1,2,4,4,0,0,0,0,0
2228,2,2,0,0,37,10,47,0,12
2228,3,2,0,0,0,0,0,0,0
2229,1,1,5,5,0,0,0,0,0
2229,2,1,0,0,30,0,39,0,14
2229,3,1,6,5,31,9,37,21,10
2230,1,0,0,0,0,0,0,0,0
2230,2,0,0,0,0,0,0,0,0
2230,3,0,6,5,39,17,119,12,22
2231,1,0,0,0,0,0,0,0,0
2231,2,0,0,0,0,0,0,0,0
2231,3,0,6,7,40,16,97,27,0
2232,1,0,0,0,0,0,0,0,0
2232,2,0,0,0,0,0,0,0,0
2232,3,0,3,3,0,19,41,17,0
3001,1,1,0,2,39,17,0,0,25
3001,2,1,0,0,49,12,126,0,14
3001,3,1,0,0,38,15,75,0,12
3002,1,1,0,5,44,16,115,0,32
3002,2,1,0,0,38,14,109,0,14
3002,3,1,0,0,45,13,86,18,11
3003,1,1,0,6,34,14,40,0,22
3003,2,1,0,0,36,13,90,0,12
3003,3,1,0,0,30,12,44,22,9
3004,1,1,0,4,31,11,0,0,19
3004,2,1,0,0,33,14,52,0,8
3004,3,1,0,0,32,12,29,26,9
3005,1,1,0,4,0,0,0,0,0
3005,2,1,0,0,33,14,55,0,9
3005,3,1,0,0,32,15,33,20,7
3006,1,2,0,4,0,0,0,0,0
3006,2,2,0,0,33,16,150,0,9
3006,3,2,0,0,43,19,110,16,32
3007,1,1,0,4,0,0,0,0,0
3007,2,1,0,0,0,14,77,0,11
3007,3,1,0,0,0,17,36,18,8
3008,1,2,0,4,32,13,66,0,33
3008,2,2,0,0,31,14,0,0,13
3008,3,2,0,0,33,12,42,24,10
3009,1,2,0,4,0,0,0,0,0
3009,2,2,0,0,32,14,93,0,16
3009,3,2,0,0,30,14,64,20,17
3010,1,1,0,4,31,13,100,0,27
3010,2,1,0,0,32,12,77,0,18
3010,3,1,0,0,36,12,78,0,27
3011,1,1,0,4,33,10,0,0,27
3011,2,1,0,0,37,11,61,0,16
3011,3,1,0,0,39,13,99,18,0
3012,1,1,0,5,0,0,0,0,0
3012,2,1,0,0,36,14,69,0,17
3012,3,1,0,0,38,16,62,13,9
3013,1,0,0,0,0,0,0,0,0
3013,2,0,0,0,0,0,0,0,0
3013,3,0,0,0,31,12,22,28,7
3014,1,1,0,4,0,0,0,0,0
3014,2,1,0,0,30,19,20,40,11
3014,3,1,0,0,41,15,27,0,7
3015,1,1,0,5,0,0,0,0,0
3015,2,1,0,0,36,17,72,0,13
3015,3,1,0,0,41,16,67,0,0
3016,1,1,0,5,38,11,103,0,23
3016,2,1,0,0,34,9,57,0,12
3016,3,1,0,0,35,9,41,20,17
3017,1,1,0,4,41,11,72,0,42
3017,2,1,0,0,36,6,56,0,14
3017,3,1,0,0,0,0,94,0,15
3018,1,1,0,4,31,17,0,0,21
3018,2,1,0,0,35,17,41,0,9
3018,3,1,0,0,34,16,27,17,10
3019,1,1,0,4,30,20,0,0,16
3019,2,1,0,0,34,11,91,0,17
3019,3,1,0,0,35,10,37,36,11
3020,1,1,0,4,0,0,0,0,0
3020,2,1,0,0,41,15,116,0,16
3020,3,1,0,0,34,15,99,0,18
3021,1,1,0,4,33,17,0,40,16
3021,2,1,0,0,0,15,128,0,17
3021,3,1,0,0,39,16,80,22,13
3023,1,1,0,4,0,0,0,0,0
3023,2,1,0,0,36,13,0,0,10
3023,3,1,0,0,34,15,22,25,8
3024,1,2,0,3,37,16,0,0,19
3024,2,2,0,0,36,13,56,0,11
3024,3,2,0,0,0,11,33,0,17
3025,1,1,0,3,40,14,89,0,41
3025,2,1,0,0,0,15,113,0,19
3025,3,1,0,0,38,14,92,20,20
3026,1,1,0,5,0,0,0,0,0
3026,2,1,0,0,39,15,77,0,7
3026,3,1,0,0,37,16,44,18,10
3028,1,1,0,6,34,16,0,0,48
3028,2,1,0,0,34,17,68,0,20
3028,3,1,0,0,0,0,0,0,0
3030,1,2,0,3,34,13,137,0,40
3030,2,2,0,0,30,17,105,0,23
3030,3,2,0,0,31,17,78,19,17
3031,1,1,0,4,0,0,0,0,0
3031,2,1,0,0,36,14,54,0,7
3031,3,1,0,0,33,12,30,0,8
3032,1,1,0,4,0,0,0,0,0
3032,2,1,0,0,0,0,0,0,0
3032,3,1,0,0,0,0,0,0,0
3033,1,1,0,3,0,0,0,0,0
3033,2,1,0,0,38,16,113,0,10
3033,3,1,0,0,40,17,88,21,35
3034,1,1,0,1,30,16,0,0,15
3034,2,1,0,0,35,15,0,0,9
3034,3,1,0,0,35,14,65,32,12
3035,1,1,0,4,33,15,0,0,19
3035,2,1,0,0,0,13,66,0,11
3035,3,1,0,0,33,14,28,24,12
3036,1,1,0,4,32,14,0,0,19
3036,2,1,0,0,28,18,37,0,13
3036,3,1,0,0,34,11,46,0,11
3037,1,1,0,4,0,0,0,0,0
3037,2,1,0,0,34,12,48,0,10
3037,3,1,0,0,0,0,0,0,0
3038,1,1,0,1,0,0,0,0,0
3038,2,1,0,0,0,17,0,0,22
3038,3,1,0,0,38,13,0,0,20
3039,1,2,0,3,0,0,0,0,0
3039,2,2,0,0,0,14,45,0,0
3039,3,2,0,0,40,0,25,35,8
3041,1,2,0,3,0,0,0,0,0
3041,2,2,0,0,0,0,0,0,0
3041,3,2,0,0,0,16,114,13,22
3042,1,1,0,4,0,0,0,0,0
3042,2,1,0,0,32,12,83,0,18
3042,3,1,0,0,32,15,58,0,12
3043,1,1,0,4,0,0,0,0,0
3043,2,1,0,0,44,16,129,0,16
3043,3,1,0,0,0,0,0,0,0
3044,1,1,0,5,33,17,0,0,22
3044,2,1,0,0,33,14,24,0,10
3044,3,1,0,0,37,15,29,17,14
3045,1,1,0,4,0,0,0,0,0
3045,2,1,0,0,36,14,0,0,10
3045,3,1,0,0,38,13,40,23,12
3046,1,1,0,1,30,14,0,40,16
3046,2,1,0,0,36,16,0,0,7
3046,3,1,0,0,32,12,44,0,9
3047,1,2,0,5,0,0,0,0,0
3047,2,2,0,0,32,14,34,0,9
3047,3,2,0,0,32,15,22,24,10
3048,1,1,0,5,0,0,0,0,0
3048,2,1,0,0,36,19,41,0,8
3048,3,1,0,0,0,20,20,11,7
3049,1,1,0,4,0,0,0,0,0
3049,2,1,0,0,31,15,57,0,10
3049,3,1,0,0,36,15,38,25,18
3050,1,1,0,5,31,18,0,0,22
3050,2,1,0,0,40,15,41,0,0
3050,3,1,0,0,0,13,0,0,13
3051,1,1,0,4,34,17,0,0,24
3051,2,1,0,0,32,16,30,0,12
3051,3,1,0,0,34,17,22,16,9
3052,1,1,0,3,0,0,0,0,0
3052,2,1,0,0,27,11,28,0,0
3052,3,1,0,0,0,8,23,0,7
3053,1,1,0,4,0,0,0,0,0
3053,2,1,0,0,38,15,161,0,24
3053,3,1,0,0,34,16,131,31,22
3054,1,1,0,5,30,10,70,0,31
3054,2,1,0,0,0,9,40,0,13
3054,3,1,0,0,29,10,54,24,10
3055,1,1,0,4,30,14,59,0,19
3055,2,1,0,0,28,17,38,0,7
3055,3,1,0,0,0,14,55,0,9
3056,1,1,0,4,0,0,0,0,0
3056,2,1,0,0,37,13,0,0,13
3056,3,1,0,0,39,8,38,23,10
3057,1,1,0,5,0,0,0,0,0
3057,2,1,0,0,30,14,47,0,17
3057,3,1,0,0,33,16,41,21,14
3058,1,1,0,3,0,0,0,0,0
3058,2,1,0,0,0,13,83,0,17
3058,3,1,0,0,0,15,39,0,0
3059,1,1,0,5,32,12,0,0,28
3059,2,1,0,0,32,11,41,0,12
3059,3,1,0,0,32,13,22,28,7
3060,1,2,0,4,0,0,0,0,0
3060,2,2,0,0,39,15,33,0,11
3060,3,2,0,0,31,12,60,0,14
3061,1,1,0,4,42,15,80,0,55
3061,2,1,0,0,31,19,92,0,23
3061,3,1,0,0,0,0,0,0,0
3062,1,1,0,4,31,20,0,0,16
3062,2,1,0,0,31,19,26,0,7
3062,3,1,0,0,33,18,21,16,8
3063,1,1,0,5,38,17,0,0,31
3063,2,1,0,0,0,0,0,0,0
3063,3,1,0,0,36,17,23,0,9
3064,1,1,0,5,0,0,0,0,0
3064,2,1,0,0,35,18,34,0,17
3064,3,1,0,0,0,0,0,0,0
3065,1,1,0,4,0,0,0,0,0
3065,2,1,0,0,31,16,40,0,8
3065,3,1,0,0,0,0,0,0,0
3066,1,1,0,5,33,15,0,0,25
3066,2,1,0,0,36,16,41,0,9
3066,3,1,0,0,36,16,66,0,10
3067,1,1,0,4,0,0,0,0,0
3067,2,1,0,0,0,17,32,0,19
3067,3,1,0,0,34,16,33,0,12
3068,1,1,0,5,0,0,0,0,0
3068,2,1,0,0,36,18,28,40,8
3068,3,1,0,0,34,16,26,15,15
3069,1,2,0,4,0,0,0,0,0
3069,2,2,0,0,31,18,62,0,11
3069,3,2,0,0,31,0,39,32,7
3070,1,1,0,5,28,13,0,0,19
3070,2,1,0,0,28,13,24,0,13
3070,3,1,0,0,33,16,23,17,9
3071,1,1,0,4,0,0,0,0,0
3071,2,1,0,0,0,0,0,0,0
3071,3,1,0,0,0,0,0,0,0
3072,1,1,0,6,0,0,0,0,0
3072,2,1,0,0,35,16,44,0,9
3072,3,1,0,0,33,17,28,17,9
3073,1,2,0,1,0,0,0,0,0
3073,2,2,0,0,28,18,95,0,19
3073,3,2,0,0,43,20,76,15,27
3074,1,2,0,4,0,0,0,0,0
3074,2,2,0,0,0,14,20,0,0
3074,3,2,0,0,0,14,20,0,0
3075,1,1,0,5,0,0,0,0,0
3075,2,1,0,0,0,0,0,0,0
3075,3,1,0,0,34,12,52,31,14
3076,1,2,0,3,0,0,0,0,0
3076,2,2,0,0,42,9,0,0,16
3076,3,2,0,0,0,0,0,0,0
3077,1,2,0,3,0,0,0,0,0
3077,2,2,0,0,0,4,154,0,20
3077,3,2,0,0,0,12,84,21,13
3078,1,2,0,5,0,0,0,0,0
3078,2,2,0,0,39,16,118,0,19
3078,3,2,0,0,32,17,71,20,14
3079,1,1,0,4,0,0,0,0,0
3079,2,1,0,0,0,15,84,0,19
3079,3,1,0,0,36,16,51,16,13
3080,1,1,0,6,31,19,0,0,16
3080,2,1,0,0,30,16,34,0,8
3080,3,1,0,0,0,0,0,0,0
3081,1,1,0,5,0,0,0,0,0
3081,2,1,0,0,38,14,93,0,13
3081,3,1,0,0,34,17,44,18,11
3083,1,1,0,4,35,15,82,0,29
3083,2,1,0,0,41,14,47,0,13
3083,3,1,0,0,37,10,52,23,14
3084,1,1,0,1,44,15,126,34,44
3084,2,1,0,0,46,0,0,0,0
3084,3,1,0,0,39,10,96,24,0
3085,1,1,0,5,31,19,0,0,16
3085,2,1,0,0,33,19,29,0,8
3085,3,1,0,0,32,19,37,18,11
3086,1,1,0,4,29,17,64,0,23
3086,2,1,0,0,0,14,57,0,18
3086,3,1,0,0,0,8,0,26,0
3087,1,1,0,4,0,0,0,0,0
3087,2,1,0,0,37,14,96,0,11
3087,3,1,0,0,36,14,72,23,10
3088,1,1,0,4,34,12,78,0,18
3088,2,1,0,0,35,11,27,0,8
3088,3,1,0,0,38,10,20,24,13
3089,1,1,0,4,29,15,64,0,24
3089,2,1,0,0,29,16,30,0,10
3089,3,1,0,0,30,13,23,24,10
3090,1,1,0,4,0,0,0,0,0
3090,2,1,0,0,35,12,102,0,20
3090,3,1,0,0,0,0,0,0,0
3091,1,1,0,5,36,13,0,0,22
3091,2,1,0,0,36,12,47,0,0
3091,3,1,0,0,35,16,26,0,10
3092,1,1,0,4,0,0,0,0,0
3092,2,1,0,0,33,20,40,0,14
3092,3,1,0,0,0,0,51,0,0
3093,1,2,0,4,0,0,0,0,0
3093,2,2,0,0,0,15,37,0,11
3093,3,2,0,0,40,17,25,29,11
3094,1,1,0,3,0,0,0,0,0
3094,2,1,0,0,0,16,73,0,12
3094,3,1,0,0,25,8,20,20,7
3095,1,1,0,4,0,0,0,0,0
3095,2,1,0,0,0,0,0,0,0
3095,3,1,0,0,42,10,52,0,14
3096,1,1,0,3,0,0,0,0,0
3096,2,1,0,0,0,20,77,0,0
3096,3,1,0,0,0,0,0,0,0
3097,1,2,0,4,0,0,0,0,0
3097,2,2,0,0,0,19,30,0,15
3097,3,2,0,0,38,14,27,20,10
3098,1,1,0,3,0,17,115,40,34
3098,2,1,0,0,33,14,66,0,15
3098,3,1,0,0,36,13,86,21,14
3099,1,2,0,3,0,0,0,0,0
3099,2,2,0,0,42,14,138,0,20
3099,3,2,0,0,40,12,62,23,23
3100,1,2,0,4,0,0,0,0,0
3100,2,2,0,0,0,7,83,0,13
3100,3,2,0,0,36,18,0,10,7
3102,1,1,0,4,0,0,0,0,0
3102,2,1,0,0,33,10,26,0,15
3102,3,1,0,0,33,6,33,26,0
3104,1,1,0,5,29,13,0,0,17
3104,2,1,0,0,30,15,35,0,12
3104,3,1,0,0,32,15,23,21,10
3105,1,1,0,5,0,0,0,0,0
3105,2,1,0,0,38,8,65,0,16
3105,3,1,0,0,42,11,46,29,14
3106,1,2,0,4,0,0,0,0,0
3106,2,2,0,0,0,20,62,0,8
3106,3,2,0,0,39,14,32,0,11
3107,1,2,0,4,40,19,76,0,0
3107,2,2,0,0,36,20,104,0,12
3107,3,2,0,0,0,18,82,0,0
3108,1,1,0,4,0,0,0,0,0
3108,2,1,0,0,38,14,115,0,8
3108,3,1,0,0,0,0,0,0,0
3109,1,1,0,4,32,20,0,40,15
3109,2,1,0,0,0,18,61,0,12
3109,3,1,0,0,30,12,47,28,9
3110,1,1,0,4,0,0,0,0,0
3110,2,1,0,0,0,0,0,0,0
3110,3,1,0,0,0,0,0,0,0
3111,1,1,0,5,0,0,0,0,0
3111,2,1,0,0,35,19,124,0,23
3111,3,1,0,0,41,16,82,28,18
3112,1,1,0,5,31,12,0,0,21
3112,2,1,0,0,0,0,71,0,13
3112,3,1,0,0,40,10,47,25,11
3113,1,1,0,5,0,0,0,0,0
3113,2,1,0,0,28,18,39,0,17
3113,3,1,0,0,43,13,59,31,24
3114,1,2,0,4,38,18,0,0,0
3114,2,2,0,0,35,0,67,0,16
3114,3,2,0,0,0,0,0,0,0
3115,1,0,0,0,0,0,0,0,0
3115,2,0,0,0,0,0,0,0,0
3115,3,0,0,0,37,10,36,0,9
3116,1,1,0,4,0,0,0,0,0
3116,2,1,0,0,0,19,0,0,10
3116,3,1,0,0,34,20,50,0,7
3117,1,2,0,4,0,0,0,0,0
3117,2,2,0,0,33,13,43,0,12
3117,3,2,0,0,0,0,0,0,0
3118,1,1,0,6,32,16,0,0,0
3118,2,1,0,0,33,15,66,0,18
3118,3,1,0,0,39,19,47,24,11
3119,1,1,0,4,0,0,0,0,0
3119,2,1,0,0,0,0,0,0,0
3119,3,1,0,0,0,0,0,0,0
3120,1,1,0,4,32,16,101,0,23
3120,2,1,0,0,0,15,118,0,21
3120,3,1,0,0,35,16,0,26,20
3122,1,1,0,5,0,0,0,0,0
3122,2,1,0,0,37,20,76,0,16
3122,3,1,0,0,0,0,0,0,0
3123,1,1,0,3,0,0,0,0,0
3123,2,1,0,0,42,17,135,0,12
3123,3,1,0,0,37,17,88,19,11
3124,1,1,0,4,0,0,0,0,0
3124,2,1,0,0,38,15,0,0,10
3124,3,1,0,0,0,12,40,27,21
3126,1,1,0,4,0,0,0,0,0
3126,2,1,0,0,31,13,108,0,13
3126,3,1,0,0,0,0,0,0,0
3127,1,2,0,4,0,0,0,0,0
3127,2,2,0,0,0,0,0,0,0
3127,3,2,0,0,44,8,77,27,21
3128,1,1,0,4,0,0,0,0,0
3128,2,1,0,0,32,15,27,0,11
3128,3,1,0,0,31,15,0,19,7
4001,1,2,0,3,0,0,0,0,0
4001,2,2,0,0,0,0,0,0,0
4001,3,2,4,3,0,18,81,13,10
4002,1,1,0,5,32,19,0,40,15
4002,2,1,0,0,34,15,49,0,16
4002,3,1,5,5,34,15,31,15,10
4003,1,0,0,0,0,0,0,0,0
4003,2,0,0,0,0,20,68,40,13
4003,3,0,5,6,30,20,23,10,9
4004,1,0,0,0,0,0,0,0,0
4004,2,0,0,0,34,17,61,0,11
4004,3,0,6,4,0,16,50,22,8
4005,1,1,0,4,35,15,0,0,23
4005,2,1,0,0,38,14,41,0,13
4005,3,1,5,6,37,13,28,23,19
4006,1,0,0,0,0,0,0,0,0
4006,2,0,0,0,28,15,55,0,10
4006,3,0,5,4,31,13,43,16,16
4007,1,1,0,4,35,17,0,0,29
4007,2,1,0,0,33,14,34,0,9
4007,3,1,4,3,33,18,27,26,12
4008,1,0,0,0,0,0,0,0,0
4008,2,0,0,0,33,13,70,0,11
4008,3,0,5,5,36,17,59,12,8
4009,1,2,0,5,35,9,0,0,17
4009,2,2,0,0,33,8,47,0,10
4009,3,2,6,6,37,10,37,24,9
4010,1,0,0,0,0,0,0,0,0
4010,2,0,0,0,32,12,48,0,15
4010,3,0,5,6,32,14,35,0,12
4011,1,0,0,0,0,0,0,0,0
4011,2,0,0,0,30,15,102,0,13
4011,3,0,5,5,0,0,0,0,0
4012,1,0,0,0,0,0,0,0,0
4012,2,0,0,0,33,15,45,0,8
4012,3,0,5,6,37,14,36,20,13
4013,1,1,0,5,33,11,0,0,26
4013,2,1,0,0,31,13,39,0,12
4013,3,1,6,6,33,12,25,23,8
4014,1,0,0,0,0,0,0,0,0
4014,2,0,0,0,37,19,101,0,10
4014,3,0,5,5,37,14,101,15,10
4015,1,0,0,0,0,0,0,0,0
4015,2,0,0,0,0,18,99,0,0
4015,3,0,4,4,37,19,71,22,7
4016,1,0,0,0,0,0,0,0,0
4016,2,0,0,0,31,14,33,0,9
4016,3,0,6,7,31,16,42,23,9
4017,1,0,0,0,0,0,0,0,0
4017,2,0,0,0,31,15,59,0,19
4017,3,0,5,5,37,15,76,21,11
4018,1,1,0,5,31,16,0,0,20
4018,2,1,0,0,29,19,28,0,9
4018,3,1,5,6,32,15,29,16,7
4019,1,1,0,4,31,0,0,0,17
4019,2,1,0,0,33,20,20,0,7
4019,3,1,4,5,32,15,20,10,8
4020,1,0,0,0,0,0,0,0,0
4020,2,0,0,0,33,12,57,0,12
4020,3,0,4,4,31,12,47,0,10
4021,1,0,0,0,0,0,0,0,0
4021,2,0,0,0,33,15,46,0,15
4021,3,0,4,4,33,16,57,0,10
4022,1,1,0,4,38,15,0,0,21
4022,2,1,0,0,34,15,29,0,8
4022,3,1,4,5,35,14,25,20,8
4023,1,0,0,0,36,15,47,0,27
4023,2,0,0,0,0,0,0,0,0
4023,3,0,5,7,41,12,68,23,17
4024,1,1,0,4,0,20,0,0,15
4024,2,1,0,0,0,19,0,0,0
4024,3,1,5,5,32,13,21,24,11
4025,1,1,0,2,0,0,0,0,0
4025,2,1,0,0,0,19,97,0,14
4025,3,1,3,3,0,0,0,0,0
4026,1,1,0,5,34,16,0,0,18
4026,2,1,0,0,34,18,101,0,8
4026,3,1,6,6,33,17,40,13,8
4028,1,0,0,0,0,0,0,0,0
4028,2,0,0,0,42,14,97,0,9
4028,3,0,5,5,37,14,53,15,11
4029,1,0,0,0,0,0,0,0,0
4029,2,0,0,0,33,0,46,0,25
4029,3,0,3,2,0,0,0,0,0
4030,1,1,0,3,34,20,0,0,0
4030,2,1,0,0,38,15,67,0,10
4030,3,1,4,2,34,13,60,13,11
4031,1,0,0,0,0,0,0,0,0
4031,2,0,0,0,34,16,41,0,8
4031,3,0,0,0,0,0,0,0,0
4032,1,1,0,5,35,12,124,0,28
4032,2,1,0,0,38,14,87,0,16
4032,3,1,6,6,34,13,23,22,8
4033,1,1,0,3,31,12,0,40,20
4033,2,1,0,0,34,19,29,0,8
4033,3,1,0,0,0,0,0,0,0
4034,1,0,0,0,0,0,0,0,0
4034,2,0,0,0,35,20,108,0,21
4034,3,0,4,4,0,14,55,25,23
4035,1,1,0,4,31,15,35,0,24
4035,2,1,0,0,31,18,39,0,13
4035,3,1,5,5,30,17,25,15,9
4036,1,0,0,0,0,0,0,0,0
4036,2,0,0,0,36,20,40,0,7
4036,3,0,5,4,35,14,43,0,11
4037,1,0,0,0,0,0,0,0,0
4037,2,0,0,0,34,16,64,0,10
4037,3,0,5,6,31,19,41,15,10
4038,1,0,0,0,0,0,0,0,0
4038,2,0,0,0,32,15,92,0,11
4038,3,0,5,4,35,15,49,21,13
4039,1,0,0,0,0,0,0,0,0
4039,2,0,0,0,0,0,0,0,0
4039,3,0,6,5,33,20,52,13,9
4040,1,1,0,5,31,14,0,0,21
4040,2,1,0,0,34,13,71,0,9
4040,3,1,6,7,0,17,63,17,11
4041,1,1,0,3,31,18,46,0,15
4041,2,1,0,0,34,15,75,0,12
4041,3,1,4,4,0,0,0,0,0
4042,1,1,0,4,35,12,72,0,0
4042,2,1,0,0,35,16,85,0,17
4042,3,1,5,5,39,12,86,0,20
4043,1,0,0,0,0,0,0,0,0
4043,2,0,0,0,32,16,0,0,14
4043,3,0,4,4,37,13,126,17,8
4044,1,0,0,0,0,0,0,0,0
4044,2,0,0,0,33,14,51,0,16
4044,3,0,4,5,30,16,102,23,15
4046,1,1,0,4,32,18,117,0,20
4046,2,1,0,0,34,15,119,0,12
4046,3,1,5,4,42,15,100,23,11
4048,1,2,0,4,38,18,0,0,21
4048,2,2,0,0,37,20,61,0,8
4048,3,2,5,5,38,16,90,11,11
4049,1,2,0,4,36,0,84,0,29
4049,2,2,0,0,38,14,97,0,13
4049,3,2,5,6,36,11,90,22,14
4050,1,0,0,0,0,0,0,0,0
4050,2,0,0,0,31,16,72,0,17
4050,3,0,4,4,33,20,133,20,16
4051,1,1,0,6,32,20,50,0,16
4051,2,1,0,0,34,20,93,0,15
4051,3,1,5,7,36,20,65,12,10
4052,1,1,0,3,42,14,155,0,23
4052,2,1,0,0,0,19,119,0,11
4052,3,1,3,3,0,8,104,22,11
4053,1,0,0,0,0,0,0,0,0
4053,2,0,0,0,38,12,80,0,20
4053,3,0,4,4,39,7,66,0,14
4054,1,2,0,4,33,16,75,0,30
4054,2,2,0,0,31,16,81,0,13
4054,3,2,5,6,38,14,106,21,12
4055,1,0,0,0,0,0,0,0,0
4055,2,0,0,0,0,16,76,0,12
4055,3,0,4,4,0,0,0,0,0
4056,1,0,0,0,0,0,0,0,0
4056,2,0,0,0,0,17,99,0,11
4056,3,0,4,3,33,18,0,0,8
4057,1,1,0,5,30,16,34,0,30
4057,2,1,0,0,33,14,83,0,11
4057,3,1,6,6,33,16,52,15,13
4058,1,0,0,0,0,0,0,0,0
4058,2,0,0,0,0,0,98,0,16
4058,3,0,0,0,0,0,0,0,0
4059,1,1,0,4,37,13,0,0,0
4059,2,1,0,0,36,16,73,0,9
4059,3,1,5,5,35,16,44,20,7
4060,1,1,0,4,45,14,74,0,23
4060,2,1,0,0,44,16,55,0,13
4060,3,1,5,5,46,10,48,28,10
4061,1,0,0,0,0,0,0,0,0
4061,2,0,0,0,35,9,38,0,14
4061,3,0,6,6,33,14,34,0,10
4062,1,0,0,0,0,0,0,0,0
4062,2,0,0,0,0,13,38,0,10
4062,3,0,5,4,35,10,31,21,9
4063,1,0,0,0,0,0,0,0,0
4063,2,0,0,0,34,14,89,0,16
4063,3,0,5,4,32,14,40,17,9
4064,1,0,0,0,0,0,0,0,0
4064,2,0,0,0,33,17,28,0,8
4064,3,0,5,5,33,9,30,23,9
4065,1,1,0,4,0,0,0,0,0
4065,2,1,0,0,0,15,45,0,8
4065,3,1,0,0,0,0,0,0,0
4066,1,0,0,0,0,0,0,0,0
4066,2,0,0,0,36,14,103,0,15
4066,3,0,5,5,0,0,0,0,0
4068,1,0,0,0,0,0,0,0,0
4068,2,0,0,0,39,14,115,0,24
4068,3,0,5,5,41,7,21,0,7
4069,1,0,0,0,0,0,0,0,0
4069,2,0,0,0,37,15,36,0,8
4069,3,0,6,6,35,14,42,0,11
4070,1,1,0,5,31,13,101,0,28
4070,2,1,0,0,34,12,64,0,17
